CODIGO	X	Y	BIO6	BIO16	disturb	SWIslope	prego	psemnat	ppovfor	dredhi
29TNF2390	523500.00309900000	4590500.00001000000	59.00000000000	499.00000000000	110.49800000000	0.00000000000	0.00000000000	41.06430000000	36.65090000000	1.00600000000
29TNF2391	523500.00309900000	4591500.00001000000	60.00000000000	495.00000000000	157.06500000000	0.00000000000	0.00000000000	30.83700000000	23.04480000000	0.09479000000
29TNF2392	523500.00310000000	4592500.00001000000	60.00000000000	495.00000000000	31.22870000000	0.00000000000	0.00000000000	8.32007000000	4.63356000000	0.26551500000
29TNF2393	523500.00310000000	4593500.00001000000	61.00000000000	493.00000000000	110.23000000000	0.00000000000	0.00000000000	16.65410000000	16.65410000000	0.43810900000
29TNF2394	523500.00310000000	4594500.00001000000	62.00000000000	490.00000000000	168.84600000000	0.22696800000	18.79750000000	30.64020000000	21.13140000000	0.76832400000
29TNF2395	523500.00310000000	4595500.00001000000	61.00000000000	497.00000000000	313.39200000000	0.43967000000	33.56480000000	54.18080000000	47.98340000000	10.10460000000
29TNF2396	523500.00310000000	4596500.00000000000	60.00000000000	500.00000000000	111.80900000000	0.27876900000	0.23751700000	21.91050000000	19.46200000000	1.31818000000
29TNF2397	523500.00310000000	4597500.00000000000	60.00000000000	503.00000000000	458.95200000000	0.00000000000	0.00000000000	72.43330000000	72.00670000000	1.78297000000
29TNF2398	523500.00310000000	4598500.00000000000	61.00000000000	500.00000000000	352.29300000000	0.09803910000	36.83630000000	55.63160000000	53.48000000000	2.23156000000
29TNF2399	523500.00310000000	4599500.00000000000	60.00000000000	503.00000000000	241.38400000000	0.00000000000	0.00000000000	20.11720000000	20.11720000000	1.90035000000
29TNF2490	524500.00309800000	4590500.00001000000	59.00000000000	497.00000000000	247.06700000000	0.00000000000	0.00000000000	24.45120000000	19.84370000000	1.74672000000
29TNF2491	524500.00309800000	4591500.00001000000	61.00000000000	491.00000000000	88.83220000000	0.05600150000	7.41522000000	15.06930000000	13.17340000000	1.42960000000
29TNF2492	524500.00309800000	4592500.00001000000	62.00000000000	488.00000000000	195.16700000000	0.09803910000	0.00000000000	15.11430000000	14.08230000000	1.49896000000
29TNF2493	524500.00309800000	4593500.00001000000	61.00000000000	492.00000000000	232.61000000000	0.13474200000	0.00000000000	29.95480000000	26.01720000000	0.78134000000
29TNF2494	524500.00309800000	4594500.00001000000	60.00000000000	495.00000000000	124.45200000000	0.22696800000	40.46260000000	34.46670000000	30.65650000000	0.77592300000
29TNF2495	524500.00309800000	4595500.00001000000	60.00000000000	498.00000000000	386.20800000000	0.78418200000	79.94880000000	71.62550000000	67.44670000000	10.38440000000
29TNF2496	524500.00309800000	4596500.00000000000	58.00000000000	508.00000000000	321.17600000000	1.28915000000	86.35640000000	88.68840000000	75.22660000000	1.27451000000
29TNF2497	524500.00309800000	4597500.00000000000	59.00000000000	501.00000000000	282.65100000000	0.34651500000	10.94270000000	59.43450000000	59.43450000000	1.20310000000
29TNF2498	524500.00309900000	4598500.00000000000	59.00000000000	504.00000000000	110.38300000000	0.00000000000	57.05160000000	52.68460000000	47.33350000000	1.85429000000
29TNF2499	524500.00309900000	4599500.00000000000	58.00000000000	510.00000000000	58.48470000000	0.00000000000	0.00000000000	3.00821000000	2.72664000000	1.40078000000
29TNF2589	525500.00309600000	4589500.00002000000	57.00000000000	504.00000000000	657.55000000000	0.05600150000	0.00000000000	65.28840000000	57.59610000000	1.55244000000
29TNF2590	525500.00309600000	4590500.00001000000	58.00000000000	500.00000000000	289.15400000000	0.38638700000	2.64730000000	50.08800000000	39.12200000000	1.68928000000
29TNF2591	525500.00309600000	4591500.00001000000	61.00000000000	490.00000000000	113.28100000000	0.45588600000	48.04910000000	22.35430000000	22.35430000000	1.59506000000
29TNF2592	525500.00309600000	4592500.00001000000	59.00000000000	493.00000000000	76.78460000000	0.19851500000	41.27510000000	18.65510000000	17.49300000000	1.59510000000
29TNF2593	525500.00309600000	4593500.00001000000	60.00000000000	492.00000000000	127.71600000000	0.40496300000	31.96720000000	35.62830000000	24.73800000000	2.01005000000
29TNF2594	525500.00309700000	4594500.00001000000	60.00000000000	495.00000000000	170.10000000000	0.00000000000	0.00000000000	16.31640000000	16.31640000000	1.56362000000
29TNF2595	525500.00309700000	4595500.00001000000	61.00000000000	489.00000000000	347.17400000000	0.57305700000	61.49210000000	67.94100000000	65.16590000000	4.09041000000
29TNF2596	525500.00309700000	4596500.00000000000	60.00000000000	498.00000000000	369.72000000000	0.80704300000	83.15320000000	70.33360000000	64.25690000000	9.53050000000
29TNF2597	525500.00309700000	4597500.00000000000	59.00000000000	502.00000000000	51.94900000000	0.52964300000	17.91230000000	18.16680000000	14.80510000000	1.12092000000
29TNF2598	525500.00309700000	4598500.00000000000	57.00000000000	511.00000000000	190.66600000000	0.34651500000	46.57920000000	43.47760000000	43.47760000000	1.34063000000
29TNF2599	525500.00309700000	4599500.00000000000	56.00000000000	516.00000000000	153.77400000000	0.96201100000	53.55910000000	59.36860000000	58.49780000000	1.67377000000
29TNF2689	526500.00309400000	4589500.00002000000	56.00000000000	503.00000000000	244.80800000000	0.62686900000	0.00000000000	53.30410000000	43.38990000000	1.81692000000
29TNF2690	526500.00309500000	4590500.00001000000	58.00000000000	493.00000000000	122.42700000000	0.22696800000	35.91750000000	19.74850000000	19.49040000000	2.51381000000
29TNF2691	526500.00309500000	4591500.00001000000	57.00000000000	501.00000000000	95.00620000000	0.42270900000	4.71669000000	23.63220000000	23.63220000000	1.34229000000
29TNF2692	526500.00309500000	4592500.00001000000	58.00000000000	496.00000000000	190.83900000000	0.00000000000	12.61540000000	44.79030000000	42.81590000000	1.63574000000
29TNF2693	526500.00309500000	4593500.00001000000	59.00000000000	496.00000000000	291.24200000000	0.00000000000	0.95734500000	61.11710000000	59.64340000000	1.53493000000
29TNF2694	526500.00309500000	4594500.00001000000	58.00000000000	497.00000000000	102.39300000000	0.00000000000	0.00000000000	14.42520000000	14.42520000000	1.47642000000
29TNF2695	526500.00309500000	4595500.00001000000	58.00000000000	500.00000000000	128.11600000000	0.00000000000	0.00000000000	12.77560000000	12.77240000000	0.80334800000
29TNF2696	526500.00309500000	4596500.00000000000	60.00000000000	495.00000000000	220.64100000000	0.64554500000	40.64040000000	37.09450000000	36.39230000000	5.79840000000
29TNF2697	526500.00309500000	4597500.00000000000	59.00000000000	501.00000000000	172.40200000000	0.70962700000	53.04540000000	46.69700000000	35.79550000000	5.70048000000
29TNF2698	526500.00309500000	4598500.00000000000	58.00000000000	506.00000000000	98.79860000000	0.00000000000	0.00000000000	15.33590000000	14.64680000000	0.91036500000
29TNF2699	526500.00309500000	4599500.00000000000	56.00000000000	514.00000000000	148.86400000000	0.94802600000	61.09710000000	65.48490000000	64.45850000000	1.56088000000
29TNF2789	527500.00309300000	4589500.00002000000	56.00000000000	504.00000000000	306.26400000000	0.52690800000	0.00000000000	58.72410000000	57.94790000000	2.12469000000
29TNF2790	527500.00309300000	4590500.00001000000	56.00000000000	503.00000000000	123.00600000000	0.56758800000	11.10130000000	39.12430000000	37.13640000000	2.22090000000
29TNF2791	527500.00309300000	4591500.00001000000	56.00000000000	505.00000000000	235.76600000000	0.00000000000	0.00000000000	60.47460000000	56.95990000000	1.42890000000
29TNF2792	527500.00309300000	4592500.00001000000	57.00000000000	499.00000000000	114.68100000000	0.05600150000	0.00000000000	18.84980000000	18.73790000000	1.49062000000
29TNF2793	527500.00309300000	4593500.00001000000	59.00000000000	496.00000000000	307.82200000000	0.00000000000	0.00000000000	27.50870000000	23.84150000000	1.55724000000
29TNF2794	527500.00309300000	4594500.00001000000	58.00000000000	496.00000000000	73.45450000000	0.00000000000	0.00000000000	26.18490000000	23.80900000000	0.57173100000
29TNF2795	527500.00309300000	4595500.00001000000	59.00000000000	497.00000000000	188.72600000000	0.00000000000	0.00000000000	33.89920000000	32.95400000000	0.70670600000
29TNF2796	527500.00309400000	4596500.00000000000	60.00000000000	493.00000000000	124.76300000000	0.27876900000	25.04610000000	20.27350000000	20.27350000000	0.94820900000
29TNF2797	527500.00309400000	4597500.00000000000	58.00000000000	502.00000000000	161.77100000000	0.71030700000	44.21760000000	39.31170000000	23.96790000000	9.21860000000
29TNF2798	527500.00309400000	4598500.00000000000	57.00000000000	507.00000000000	127.20800000000	0.55015700000	17.38450000000	16.09850000000	14.32570000000	1.65649000000
29TNF2799	527500.00309400000	4599500.00000000000	55.00000000000	520.00000000000	197.60600000000	0.64103500000	67.58090000000	61.44350000000	59.82040000000	1.96671000000
29TNF2889	528500.00309100000	4589500.00002000000	55.00000000000	507.00000000000	195.24500000000	0.51001400000	0.42812500000	54.77810000000	54.27870000000	1.50823000000
29TNF2890	528500.00309100000	4590500.00001000000	55.00000000000	505.00000000000	136.39000000000	0.81390800000	10.04160000000	49.56560000000	49.56560000000	1.41341000000
29TNF2891	528500.00309100000	4591500.00001000000	56.00000000000	502.00000000000	128.58400000000	0.22696800000	1.68971000000	13.61630000000	12.67520000000	1.76716000000
29TNF2892	528500.00309100000	4592500.00001000000	57.00000000000	498.00000000000	177.52800000000	0.79771400000	24.60830000000	32.57540000000	32.57540000000	1.34649000000
29TNF2893	528500.00309200000	4593500.00001000000	59.00000000000	495.00000000000	83.54630000000	0.72866700000	6.88295000000	17.06590000000	14.65510000000	1.67441000000
29TNF2894	528500.00309200000	4594500.00001000000	58.00000000000	494.00000000000	124.07400000000	0.34651500000	0.00000000000	10.47110000000	7.14152000000	1.19920000000
29TNF2895	528500.00309200000	4595500.00001000000	59.00000000000	494.00000000000	91.62190000000	0.00000000000	0.00000000000	17.81830000000	16.34990000000	1.88637000000
29TNF2896	528500.00309200000	4596500.00000000000	59.00000000000	497.00000000000	298.93100000000	0.61992100000	61.78610000000	72.53410000000	70.28800000000	4.89510000000
29TNF2897	528500.00309200000	4597500.00000000000	59.00000000000	497.00000000000	254.93100000000	0.80585700000	90.53390000000	71.91900000000	49.52770000000	6.76690000000
29TNF2898	528500.00309200000	4598500.00000000000	54.00000000000	521.00000000000	428.58000000000	1.20997000000	100.00000000000	95.60440000000	87.90950000000	0.93602400000
29TNF2899	528500.00309200000	4599500.00000000000	54.00000000000	520.00000000000	486.33400000000	0.50040200000	87.91640000000	93.11860000000	93.04750000000	1.71166000000
29TNF2987	529500.00308900000	4587500.00002000000	56.00000000000	497.00000000000	334.31400000000	0.16794400000	0.00000000000	34.19620000000	33.37850000000	1.35956000000
29TNF2988	529500.00308900000	4588500.00002000000	55.00000000000	502.00000000000	192.32200000000	0.05600150000	0.00000000000	33.83950000000	31.59340000000	1.07893000000
29TNF2989	529500.00309000000	4589500.00002000000	54.00000000000	506.00000000000	84.41490000000	0.36692500000	15.55440000000	28.33000000000	27.35820000000	1.24572000000
29TNF2990	529500.00309000000	4590500.00002000000	53.00000000000	514.00000000000	331.01800000000	0.98802200000	98.91910000000	97.02630000000	97.02630000000	1.48692000000
29TNF2991	529500.00309000000	4591500.00001000000	52.00000000000	518.00000000000	194.21500000000	0.80704300000	87.87480000000	75.48590000000	73.48610000000	1.45486000000
29TNF2992	529500.00309000000	4592500.00001000000	48.00000000000	534.00000000000	568.64300000000	0.95223500000	100.00000000000	99.51370000000	97.47770000000	1.47967000000
29TNF2993	529500.00309000000	4593500.00001000000	50.00000000000	533.00000000000	432.64400000000	1.23243000000	98.92630000000	91.30780000000	83.66430000000	0.97265500000
29TNF2994	529500.00309000000	4594500.00001000000	55.00000000000	507.00000000000	260.19700000000	1.37625000000	75.42980000000	58.18410000000	58.18410000000	1.25411000000
29TNF2995	529500.00309000000	4595500.00001000000	58.00000000000	492.00000000000	141.48600000000	0.70778600000	4.34987000000	48.63150000000	46.76260000000	1.24184000000
29TNF2996	529500.00309000000	4596500.00001000000	60.00000000000	489.00000000000	218.78600000000	0.30253800000	10.25150000000	43.57680000000	36.19520000000	8.06374000000
29TNF2997	529500.00309000000	4597500.00000000000	58.00000000000	496.00000000000	78.95740000000	0.56233500000	41.49330000000	28.30470000000	19.52570000000	1.08839000000
29TNF2998	529500.00309000000	4598500.00000000000	57.00000000000	501.00000000000	225.60200000000	1.14583000000	31.70450000000	61.50600000000	50.88770000000	1.44771000000
29TNF2999	529500.00309100000	4599500.00000000000	58.00000000000	501.00000000000	349.95100000000	1.05694000000	2.22034000000	73.23770000000	66.51430000000	1.73594000000
29TNF3086	530500.00308800000	4586500.00002000000	56.00000000000	488.00000000000	99.99960000000	0.25363900000	0.00000000000	11.37830000000	11.37830000000	0.99642800000
29TNF3087	530500.00308800000	4587500.00002000000	54.00000000000	497.00000000000	48.17800000000	0.00000000000	0.00000000000	6.99442000000	6.99442000000	0.84755600000
29TNF3088	530500.00308800000	4588500.00002000000	56.00000000000	497.00000000000	191.62300000000	0.16794400000	0.00000000000	13.44150000000	12.65600000000	1.09037000000
29TNF3089	530500.00308800000	4589500.00002000000	56.00000000000	498.00000000000	131.03600000000	0.27876900000	0.00000000000	22.05810000000	21.05570000000	0.93460600000
29TNF3090	530500.00308800000	4590500.00002000000	55.00000000000	502.00000000000	93.02120000000	0.36692500000	12.21120000000	17.79490000000	16.47540000000	1.34004000000
29TNF3091	530500.00308800000	4591500.00001000000	53.00000000000	509.00000000000	115.01500000000	0.67136900000	39.80260000000	47.56370000000	43.90620000000	1.73162000000
29TNF3092	530500.00308800000	4592500.00001000000	50.00000000000	526.00000000000	293.78400000000	1.17180000000	89.48730000000	85.18450000000	82.10370000000	1.78635000000
29TNF3093	530500.00308800000	4593500.00001000000	55.00000000000	506.00000000000	208.63600000000	1.20705000000	67.63630000000	68.17630000000	65.57460000000	2.08035000000
29TNF3094	530500.00308800000	4594500.00001000000	57.00000000000	493.00000000000	95.74900000000	1.24653000000	41.73900000000	51.54770000000	50.38060000000	1.32983000000
29TNF3095	530500.00308900000	4595500.00001000000	59.00000000000	492.00000000000	33.02280000000	0.25400100000	1.19698000000	2.39238000000	2.39238000000	2.06023000000
29TNF3096	530500.00308900000	4596500.00001000000	60.00000000000	487.00000000000	48.84660000000	0.00000000000	0.00000000000	12.46760000000	6.03420000000	5.86664000000
29TNF3097	530500.00308900000	4597500.00000000000	59.00000000000	489.00000000000	69.95140000000	0.05600150000	0.00000000000	11.22570000000	1.82706000000	7.01985000000
29TNF3098	530500.00308900000	4598500.00000000000	59.00000000000	489.00000000000	67.02040000000	0.22696800000	0.00000000000	9.42226000000	5.87462000000	1.53848000000
29TNF3099	530500.00308900000	4599500.00000000000	58.00000000000	495.00000000000	51.17580000000	0.22696800000	0.00000000000	9.89161000000	9.89161000000	2.06954000000
29TNF3186	531500.00308600000	4586500.00002000000	54.00000000000	498.00000000000	66.00830000000	0.05600150000	0.00000000000	13.49550000000	13.49550000000	1.22325000000
29TNF3187	531500.00308600000	4587500.00002000000	54.00000000000	498.00000000000	127.93800000000	0.58325900000	0.00000000000	37.59640000000	34.67190000000	2.10119000000
29TNF3188	531500.00308600000	4588500.00002000000	56.00000000000	495.00000000000	342.43900000000	0.19851500000	0.00000000000	54.78270000000	53.68640000000	1.82427000000
29TNF3189	531500.00308600000	4589500.00002000000	56.00000000000	494.00000000000	105.36600000000	0.00000000000	0.00000000000	8.06747000000	8.04676000000	1.80008000000
29TNF3190	531500.00308600000	4590500.00002000000	55.00000000000	498.00000000000	191.18100000000	0.00000000000	0.00000000000	20.74070000000	20.74070000000	1.96134000000
29TNF3191	531500.00308700000	4591500.00001000000	54.00000000000	502.00000000000	67.20850000000	0.00000000000	0.11804100000	17.98460000000	17.98400000000	1.80783000000
29TNF3192	531500.00308700000	4592500.00001000000	53.00000000000	509.00000000000	203.84200000000	0.48622300000	46.88010000000	59.69230000000	57.00720000000	1.26685000000
29TNF3193	531500.00308700000	4593500.00001000000	56.00000000000	497.00000000000	139.16700000000	0.49391800000	35.35660000000	30.35390000000	27.63510000000	1.94266000000
29TNF3194	531500.00308700000	4594500.00001000000	56.00000000000	495.00000000000	59.07410000000	0.00000000000	6.39834000000	11.64460000000	10.30120000000	2.26019000000
29TNF3195	531500.00308700000	4595500.00001000000	56.00000000000	496.00000000000	56.60160000000	0.13474200000	2.97557000000	11.39940000000	9.63966000000	1.67407000000
29TNF3196	531500.00308700000	4596500.00001000000	57.00000000000	492.00000000000	51.66380000000	0.00000000000	0.00000000000	15.22050000000	5.51829000000	0.93790900000
29TNF3197	531500.00308700000	4597500.00000000000	59.00000000000	490.00000000000	39.11790000000	0.22696800000	0.00000000000	11.07730000000	0.00000000000	11.40700000000
29TNF3198	531500.00308700000	4598500.00000000000	59.00000000000	490.00000000000	31.13560000000	0.00000000000	0.00000000000	2.96211000000	0.76982000000	1.32404000000
29TNF3199	531500.00308700000	4599500.00000000000	58.00000000000	493.00000000000	96.32940000000	0.00000000000	0.00000000000	11.52560000000	7.79587000000	1.28740000000
29TNF3287	532500.00308400000	4587500.00002000000	54.00000000000	499.00000000000	109.80200000000	0.16794400000	0.87848800000	14.69300000000	14.69300000000	1.03016000000
29TNF3288	532500.00308500000	4588500.00002000000	54.00000000000	501.00000000000	164.90100000000	0.85062200000	44.93740000000	53.66140000000	51.19340000000	1.43990000000
29TNF3289	532500.00308500000	4589500.00002000000	54.00000000000	494.00000000000	82.99140000000	1.02697000000	26.10690000000	32.85360000000	29.63940000000	1.76097000000
29TNF3290	532500.00308500000	4590500.00002000000	53.00000000000	500.00000000000	156.12500000000	0.34651500000	7.40203000000	24.50200000000	24.42270000000	1.17771000000
29TNF3291	532500.00308500000	4591500.00001000000	53.00000000000	506.00000000000	141.45200000000	0.61910100000	41.05380000000	49.98190000000	47.60580000000	1.62322000000
29TNF3292	532500.00308500000	4592500.00001000000	52.00000000000	510.00000000000	98.64290000000	0.27876900000	0.46016500000	12.44250000000	12.44250000000	1.07639000000
29TNF3293	532500.00308500000	4593500.00001000000	53.00000000000	506.00000000000	123.67000000000	0.74241700000	51.53270000000	52.01130000000	44.97360000000	1.90480000000
29TNF3294	532500.00308500000	4594500.00001000000	53.00000000000	509.00000000000	118.02300000000	0.47139300000	24.96630000000	26.83900000000	25.67880000000	1.98231000000
29TNF3295	532500.00308500000	4595500.00001000000	55.00000000000	500.00000000000	108.42100000000	0.82584600000	67.03800000000	61.42890000000	42.01380000000	1.23089000000
29TNF3296	532500.00308500000	4596500.00001000000	57.00000000000	490.00000000000	73.91560000000	0.61086400000	19.78150000000	30.68990000000	26.68880000000	1.38488000000
29TNF3297	532500.00308600000	4597500.00000000000	58.00000000000	485.00000000000	95.91910000000	0.52690800000	0.15271400000	28.00340000000	12.44880000000	13.10340000000
29TNF3298	532500.00308600000	4598500.00000000000	58.00000000000	487.00000000000	24.99320000000	0.09803910000	0.00000000000	14.57780000000	3.16232000000	0.93563600000
29TNF3299	532500.00308600000	4599500.00000000000	58.00000000000	488.00000000000	28.32980000000	0.00000000000	0.00000000000	15.31220000000	1.78313000000	1.32864000000
29TNF3388	533500.00308300000	4588500.00002000000	52.00000000000	502.00000000000	108.92200000000	0.32508300000	22.05430000000	38.32050000000	31.63960000000	1.39287000000
29TNF3389	533500.00308300000	4589500.00002000000	49.00000000000	520.00000000000	126.52100000000	1.07936000000	78.03930000000	50.03900000000	45.71500000000	1.31516000000
29TNF3390	533500.00308300000	4590500.00002000000	54.00000000000	499.00000000000	100.18400000000	0.43440500000	3.37353000000	6.97221000000	6.87586000000	1.36874000000
29TNF3391	533500.00308300000	4591500.00001000000	51.00000000000	505.00000000000	106.88200000000	0.22696800000	48.25060000000	55.85390000000	53.33080000000	0.69962400000
29TNF3392	533500.00308300000	4592500.00001000000	49.00000000000	521.00000000000	195.33500000000	0.16794400000	76.19660000000	57.46130000000	56.18980000000	1.08820000000
29TNF3393	533500.00308300000	4593500.00001000000	49.00000000000	520.00000000000	100.90900000000	0.61086400000	44.70340000000	54.04580000000	51.58880000000	1.68685000000
29TNF3394	533500.00308400000	4594500.00001000000	53.00000000000	507.00000000000	254.68700000000	1.04282000000	44.76230000000	69.04840000000	69.04840000000	1.37315000000
29TNF3395	533500.00308400000	4595500.00001000000	53.00000000000	505.00000000000	432.13100000000	1.05386000000	49.19270000000	83.64210000000	75.05480000000	1.17446000000
29TNF3396	533500.00308400000	4596500.00001000000	57.00000000000	488.00000000000	122.65800000000	0.91785800000	11.26940000000	42.46560000000	33.93130000000	1.07351000000
29TNF3397	533500.00308400000	4597500.00000000000	57.00000000000	485.00000000000	74.26570000000	0.16794400000	0.00000000000	15.23940000000	13.98840000000	3.02053000000
29TNF3398	533500.00308400000	4598500.00000000000	58.00000000000	482.00000000000	101.33200000000	0.00000000000	0.00000000000	21.23970000000	7.32133000000	11.30610000000
29TNF3399	533500.00308400000	4599500.00000000000	58.00000000000	482.00000000000	82.96720000000	0.00000000000	0.00000000000	2.60450000000	1.32805000000	1.68475000000
29TNF3487	534500.00308100000	4587500.00002000000	53.00000000000	495.00000000000	153.63000000000	0.36692500000	36.92870000000	39.32440000000	39.32440000000	2.17299000000
29TNF3488	534500.00308100000	4588500.00002000000	52.00000000000	501.00000000000	87.48200000000	0.85911500000	19.09140000000	29.20470000000	27.75960000000	1.46060000000
29TNF3489	534500.00308100000	4589500.00002000000	45.00000000000	536.00000000000	322.26400000000	1.08181000000	88.14390000000	84.76160000000	84.37950000000	0.86162100000
